game_pk,game_type,season,game_date,game_date1,game_date2,game_number,scheduled_innings,innings_played,status_code,home_team,away_team,home_score,away_score
631324,R,2020,2020-08-16 17:10:00+00:00,2020-08-16 17:10:00+00:00,,1,9,,S,162.0,164.0,,
631325,R,2020,2020-08-17 23:10:00+00:00,2020-08-17 23:10:00+00:00,,1,9,,S,162.0,175.0,,
631326,R,2020,2020-08-18 23:10:00+00:00,2020-08-18 23:10:00+00:00,,1,9,,S,162.0,175.0,,
631327,R,2020,2020-08-19 23:10:00+00:00,2020-08-19 23:10:00+00:00,,1,9,,S,162.0,175.0,,
631328,R,2020,2020-09-06 01:10:00+00:00,2020-09-06 01:10:00+00:00,,1,9,,S,179.0,172.0,,
631329,R,2020,2020-09-20 03:33:00+00:00,2020-09-20 03:33:00+00:00,,2,7,,S,162.0,180.0,,
631330,R,2020,2020-08-15 22:10:00+00:00,2020-08-15 22:10:00+00:00,,1,9,,S,162.0,164.0,,
631331,R,2020,2020-09-13 00:07:00+00:00,2020-09-13 00:07:00+00:00,,1,9,,S,179.0,178.0,,
631332,R,2020,2020-09-13 03:33:00+00:00,2020-09-13 03:33:00+00:00,,1,9,,S,179.0,178.0,,
631333,R,2020,2020-09-23 01:40:00+00:00,2020-09-23 01:40:00+00:00,,1,9,,S,179.0,166.0,,
631334,R,2020,2020-09-24 01:40:00+00:00,2020-09-24 01:40:00+00:00,,1,9,,S,179.0,166.0,,
631335,R,2020,2020-09-25 01:40:00+00:00,2020-09-25 01:40:00+00:00,,1,9,,S,179.0,166.0,,
631336,R,2020,2020-09-26 01:40:00+00:00,2020-09-26 01:40:00+00:00,,1,9,,S,179.0,188.0,,
631337,R,2020,2020-09-27 01:10:00+00:00,2020-09-27 01:10:00+00:00,,1,9,,S,179.0,188.0,,
631338,R,2020,2020-09-27 19:10:00+00:00,2020-09-27 19:10:00+00:00,,1,9,,S,179.0,188.0,,
631339,R,2020,2020-08-05 03:33:00+00:00,2020-08-05 03:33:00+00:00,,2,7,7.0,F,162.0,189.0,2.0,1.0
631340,R,2020,2020-08-06 23:35:00+00:00,2020-08-06 23:35:00+00:00,,1,9,9.0,F,162.0,189.0,8.0,7.0
631341,R,2020,2020-08-22 03:33:00+00:00,2020-08-22 03:33:00+00:00,,2,7,,S,162.0,180.0,,
631342,R,2020,2020-09-18 03:33:00+00:00,2020-09-18 03:33:00+00:00,,2,7,,S,162.0,180.0,,
631343,R,2020,2020-08-09 01:10:00+00:00,2020-08-09 01:10:00+00:00,,1,9,,S,179.0,184.0,,
631344,R,2020,2020-09-07 02:10:00+00:00,2020-09-07 02:10:00+00:00,,1,9,,S,179.0,172.0,,
631345,R,2020,2020-09-05 01:40:00+00:00,2020-09-05 01:40:00+00:00,,1,9,,S,179.0,172.0,,
631346,R,2020,2020-08-11 01:40:00+00:00,2020-08-11 01:40:00+00:00,,1,9,,S,179.0,168.0,,
631347,R,2020,2020-08-12 01:40:00+00:00,2020-08-12 01:40:00+00:00,,1,9,,S,179.0,168.0,,
631348,R,2020,2020-08-22 01:40:00+00:00,2020-08-22 01:40:00+00:00,,1,9,,S,179.0,172.0,,
631349,R,2020,2020-08-23 01:10:00+00:00,2020-08-23 01:10:00+00:00,,1,9,,S,179.0,172.0,,
631350,R,2020,2020-08-13 01:40:00+00:00,2020-08-13 01:40:00+00:00,,1,9,,S,179.0,168.0,,
631351,R,2020,2020-08-14 01:40:00+00:00,2020-08-14 01:40:00+00:00,,1,9,,S,179.0,168.0,,
631352,R,2020,2020-08-18 01:40:00+00:00,2020-08-18 01:40:00+00:00,,1,9,,S,179.0,169.0,,
631353,R,2020,2020-08-18 23:10:00+00:00,2020-08-18 23:10:00+00:00,,1,9,,S,179.0,169.0,,
631354,R,2020,2020-08-23 20:10:00+00:00,2020-08-23 20:10:00+00:00,,1,9,,S,179.0,172.0,,
631355,R,2020,2020-09-02 01:40:00+00:00,2020-09-02 01:40:00+00:00,,1,9,,S,179.0,183.0,,
631356,R,2020,2020-09-03 01:40:00+00:00,2020-09-03 01:40:00+00:00,,1,9,,S,179.0,183.0,,
631357,R,2020,2020-09-05 01:10:00+00:00,2020-09-05 01:10:00+00:00,,1,9,,S,188.0,178.0,,
631358,R,2020,2020-08-08 01:40:00+00:00,2020-08-08 01:40:00+00:00,,1,9,3.0,I,179.0,184.0,,
631359,R,2020,2020-09-06 20:10:00+00:00,2020-09-06 20:10:00+00:00,,1,9,,S,188.0,178.0,,
631360,R,2020,2020-09-16 01:40:00+00:00,2020-09-16 01:40:00+00:00,,1,9,,S,188.0,183.0,,
631361,R,2020,2020-09-17 01:40:00+00:00,2020-09-17 01:40:00+00:00,,1,9,,S,188.0,183.0,,
631362,R,2020,2020-09-17 20:10:00+00:00,2020-09-17 20:10:00+00:00,,1,9,,S,188.0,183.0,,
631363,R,2020,2020-08-16 01:40:00+00:00,2020-08-16 01:40:00+00:00,,1,9,,S,188.0,179.0,,
631364,R,2020,2020-08-16 20:10:00+00:00,2020-08-16 20:10:00+00:00,,1,9,,S,188.0,179.0,,
631365,R,2020,2020-08-18 01:40:00+00:00,2020-08-18 01:40:00+00:00,,1,9,,S,188.0,184.0,,
631366,R,2020,2020-08-18 20:10:00+00:00,2020-08-18 20:10:00+00:00,,1,9,,S,188.0,184.0,,
631367,R,2020,2020-09-19 01:10:00+00:00,2020-09-19 01:10:00+00:00,,1,9,,S,188.0,160.0,,
631368,R,2020,2020-09-03 23:10:00+00:00,2020-09-03 23:10:00+00:00,,1,9,,S,188.0,168.0,,
631369,R,2020,2020-08-30 01:40:00+00:00,2020-08-30 01:40:00+00:00,,1,9,,S,188.0,169.0,,
631370,R,2020,2020-09-04 01:40:00+00:00,2020-09-04 01:40:00+00:00,,1,9,,S,179.0,183.0,,
631371,R,2020,2020-08-30 20:10:00+00:00,2020-08-30 20:10:00+00:00,,1,9,,S,188.0,169.0,,
631372,R,2020,2020-09-19 23:07:00+00:00,2020-09-19 23:07:00+00:00,,1,9,,S,188.0,160.0,,
631373,R,2020,2020-08-09 20:10:00+00:00,2020-08-09 20:10:00+00:00,,1,9,,S,179.0,184.0,,
631374,R,2020,2020-08-31 20:10:00+00:00,2020-08-31 20:10:00+00:00,,1,9,,S,188.0,169.0,,
631375,R,2020,2020-09-20 20:10:00+00:00,2020-09-20 20:10:00+00:00,,1,9,,S,188.0,160.0,,
631376,R,2020,2020-09-21 03:33:00+00:00,2020-09-21 03:33:00+00:00,,1,9,,S,188.0,160.0,,
631377,R,2020,2020-07-24 02:08:00+00:00,2020-07-24 02:08:00+00:00,,1,9,9.0,F,179.0,184.0,8.0,1.0
631378,R,2020,2020-07-25 01:40:00+00:00,2020-07-25 01:40:00+00:00,,1,9,9.0,F,179.0,184.0,9.0,1.0
631379,R,2020,2020-09-03 01:40:00+00:00,2020-09-03 01:40:00+00:00,,1,9,,S,188.0,168.0,,
631380,R,2020,2020-09-24 00:05:00+00:00,2020-09-24 00:05:00+00:00,,1,9,,S,174.0,170.0,,
631381,R,2020,2020-08-15 01:40:00+00:00,2020-08-15 01:40:00+00:00,,1,9,,S,188.0,179.0,,
631382,R,2020,2020-07-25 20:10:00+00:00,2020-07-25 20:10:00+00:00,,1,9,9.0,F,179.0,184.0,4.0,5.0
631383,R,2020,2020-09-26 00:05:00+00:00,2020-09-26 00:05:00+00:00,,1,9,,S,174.0,173.0,,
631384,R,2020,2020-07-27 02:08:00+00:00,2020-07-27 02:08:00+00:00,,1,9,9.0,F,179.0,184.0,1.0,3.0
631385,R,2020,2020-09-26 23:05:00+00:00,2020-09-26 23:05:00+00:00,,1,9,,S,174.0,173.0,,
631386,R,2020,2020-09-27 19:05:00+00:00,2020-09-27 19:05:00+00:00,,1,9,,S,174.0,173.0,,
631387,R,2020,2020-07-29 01:40:00+00:00,2020-07-29 01:40:00+00:00,,1,9,9.0,F,188.0,169.0,10.0,2.0
631388,R,2020,2020-09-06 01:10:00+00:00,2020-09-06 01:10:00+00:00,,1,9,,S,188.0,178.0,,
631389,R,2020,2020-07-30 02:10:00+00:00,2020-07-30 02:10:00+00:00,,1,9,9.0,F,188.0,169.0,7.0,10.0
631390,R,2020,2020-07-31 01:40:00+00:00,2020-07-31 01:40:00+00:00,,1,9,9.0,F,188.0,169.0,5.0,8.0
631391,R,2020,2020-08-01 01:10:00+00:00,2020-08-01 01:10:00+00:00,,1,9,9.0,F,188.0,178.0,6.0,9.0
631392,R,2020,2020-08-01 23:07:00+00:00,2020-08-01 23:07:00+00:00,,1,9,10.0,F,188.0,178.0,5.0,4.0
631393,R,2020,2020-08-02 20:10:00+00:00,2020-08-02 20:10:00+00:00,,1,9,11.0,F,188.0,178.0,5.0,6.0
631394,R,2020,2020-08-29 01:40:00+00:00,2020-08-29 01:40:00+00:00,,1,9,,S,188.0,169.0,,
631395,R,2020,2020-08-11 01:40:00+00:00,2020-08-11 01:40:00+00:00,,1,9,,S,188.0,166.0,,
631396,R,2020,2020-08-12 01:40:00+00:00,2020-08-12 01:40:00+00:00,,1,9,,S,188.0,166.0,,
631397,R,2020,2020-08-12 20:10:00+00:00,2020-08-12 20:10:00+00:00,,1,9,,S,188.0,166.0,,
631398,R,2020,2020-09-25 00:05:00+00:00,2020-09-25 00:05:00+00:00,,1,9,,S,174.0,173.0,,
631399,R,2020,2020-09-12 00:05:00+00:00,2020-09-12 00:05:00+00:00,,1,9,,S,174.0,167.0,,
631400,R,2020,2020-09-12 23:05:00+00:00,2020-09-12 23:05:00+00:00,,1,9,,S,174.0,167.0,,
631401,R,2020,2020-09-13 18:05:00+00:00,2020-09-13 18:05:00+00:00,,1,9,,S,174.0,167.0,,
631402,R,2020,2020-09-22 00:05:00+00:00,2020-09-22 00:05:00+00:00,,1,9,,S,174.0,170.0,,
631403,R,2020,2020-08-22 23:05:00+00:00,2020-08-22 23:05:00+00:00,,1,9,,S,174.0,165.0,,
631404,R,2020,2020-09-03 00:05:00+00:00,2020-09-03 00:05:00+00:00,,1,9,,S,174.0,171.0,,
631405,R,2020,2020-09-04 00:05:00+00:00,2020-09-04 00:05:00+00:00,,1,9,,S,174.0,163.0,,
631406,R,2020,2020-09-05 00:05:00+00:00,2020-09-05 00:05:00+00:00,,1,9,,S,174.0,163.0,,
631407,R,2020,2020-09-06 18:05:00+00:00,2020-09-06 18:05:00+00:00,,1,9,,S,174.0,163.0,,
631408,R,2020,2020-09-05 23:05:00+00:00,2020-09-05 23:05:00+00:00,,1,9,,S,174.0,163.0,,
631409,R,2020,2020-08-22 00:05:00+00:00,2020-08-22 00:05:00+00:00,,1,9,,S,174.0,165.0,,
631410,R,2020,2020-08-01 00:05:00+00:00,2020-08-01 00:05:00+00:00,,1,9,9.0,F,174.0,163.0,2.0,3.0
631411,R,2020,2020-09-23 00:05:00+00:00,2020-09-23 00:05:00+00:00,,1,9,,S,174.0,170.0,,
631412,R,2020,2020-08-23 18:05:00+00:00,2020-08-23 18:05:00+00:00,,1,9,,S,174.0,165.0,,
631413,R,2020,2020-08-01 23:05:00+00:00,2020-08-01 23:05:00+00:00,,1,9,9.0,F,174.0,163.0,5.0,11.0
631414,R,2020,2020-09-01 00:05:00+00:00,2020-09-01 00:05:00+00:00,,1,9,,S,174.0,171.0,,
631415,R,2020,2020-08-02 18:05:00+00:00,2020-08-02 18:05:00+00:00,,1,9,9.0,F,174.0,163.0,2.0,9.0
631416,R,2020,2020-09-02 00:05:00+00:00,2020-09-02 00:05:00+00:00,,1,9,,S,174.0,171.0,,
631417,R,2020,2020-08-06 00:05:00+00:00,2020-08-06 00:05:00+00:00,,1,9,9.0,F,174.0,176.0,1.0,6.0
631418,R,2020,2020-08-20 00:05:00+00:00,2020-08-20 00:05:00+00:00,,1,9,,S,174.0,177.0,,
631419,R,2020,2020-08-08 00:05:00+00:00,2020-08-08 00:05:00+00:00,,1,9,7.0,I,174.0,165.0,,
631420,R,2020,2020-08-08 23:05:00+00:00,2020-08-08 23:05:00+00:00,,1,9,,S,174.0,165.0,,
631421,R,2020,2020-08-09 18:05:00+00:00,2020-08-09 18:05:00+00:00,,1,9,,S,174.0,165.0,,
631422,R,2020,2020-08-19 00:05:00+00:00,2020-08-19 00:05:00+00:00,,1,9,,S,174.0,177.0,,
631423,R,2020,2020-08-26 01:10:00+00:00,2020-08-26 01:10:00+00:00,,1,9,,S,178.0,188.0,,
631424,R,2020,2020-09-20 18:10:00+00:00,2020-09-20 18:10:00+00:00,,1,9,,S,178.0,183.0,,
631425,R,2020,2020-08-06 23:07:00+00:00,2020-08-06 23:07:00+00:00,,1,9,9.0,F,174.0,176.0,13.0,2.0
631426,R,2020,2020-08-27 19:10:00+00:00,2020-08-27 19:10:00+00:00,,1,9,,S,178.0,188.0,,
631427,R,2020,2020-08-29 01:10:00+00:00,2020-08-29 01:10:00+00:00,,1,9,,S,178.0,166.0,,
631428,R,2020,2020-08-29 23:10:00+00:00,2020-08-29 23:10:00+00:00,,1,9,,S,178.0,166.0,,
631429,R,2020,2020-08-30 18:10:00+00:00,2020-08-30 18:10:00+00:00,,1,9,,S,178.0,166.0,,
631430,R,2020,2020-09-02 00:10:00+00:00,2020-09-02 00:10:00+00:00,,1,9,,S,178.0,160.0,,
631431,R,2020,2020-09-03 00:10:00+00:00,2020-09-03 00:10:00+00:00,,1,9,,S,178.0,160.0,,
631432,R,2020,2020-09-03 18:10:00+00:00,2020-09-03 18:10:00+00:00,,1,9,,S,178.0,160.0,,
631433,R,2020,2020-09-16 00:10:00+00:00,2020-09-16 00:10:00+00:00,,1,9,,S,178.0,160.0,,
631434,R,2020,2020-09-17 00:10:00+00:00,2020-09-17 00:10:00+00:00,,1,9,,S,178.0,160.0,,
631435,R,2020,2020-09-17 23:10:00+00:00,2020-09-17 23:10:00+00:00,,1,9,,S,178.0,160.0,,
631436,R,2020,2020-09-19 00:10:00+00:00,2020-09-19 00:10:00+00:00,,1,9,,S,178.0,183.0,,
631437,R,2020,2020-09-19 23:10:00+00:00,2020-09-19 23:10:00+00:00,,1,9,,S,178.0,183.0,,
631438,R,2020,2020-07-25 01:10:00+00:00,2020-07-25 01:10:00+00:00,,1,9,9.0,F,178.0,169.0,8.0,2.0
631439,R,2020,2020-08-25 01:10:00+00:00,2020-08-25 01:10:00+00:00,,1,9,,S,178.0,188.0,,
631440,R,2020,2020-08-27 01:10:00+00:00,2020-08-27 01:10:00+00:00,,1,9,,S,178.0,188.0,,
631441,R,2020,2020-07-26 18:10:00+00:00,2020-07-26 18:10:00+00:00,,1,9,9.0,F,178.0,169.0,6.0,7.0
631442,R,2020,2020-07-27 23:10:00+00:00,2020-07-27 23:10:00+00:00,,1,9,9.0,F,178.0,169.0,8.0,5.0
631443,R,2020,2020-07-29 01:10:00+00:00,2020-07-29 01:10:00+00:00,,1,9,9.0,F,178.0,179.0,2.0,5.0
631444,R,2020,2020-07-29 23:10:00+00:00,2020-07-29 23:10:00+00:00,,1,9,13.0,F,178.0,179.0,2.0,4.0
631445,R,2020,2020-08-11 01:10:00+00:00,2020-08-11 01:10:00+00:00,,1,9,,S,178.0,184.0,,
631446,R,2020,2020-08-12 01:10:00+00:00,2020-08-12 01:10:00+00:00,,1,9,,S,178.0,184.0,,
631447,R,2020,2020-08-12 23:10:00+00:00,2020-08-12 23:10:00+00:00,,1,9,,S,178.0,184.0,,
631448,R,2020,2020-08-15 01:10:00+00:00,2020-08-15 01:10:00+00:00,,1,9,,S,178.0,169.0,,
631449,R,2020,2020-08-15 23:10:00+00:00,2020-08-15 23:10:00+00:00,,1,9,,S,178.0,169.0,,
631450,R,2020,2020-08-16 18:10:00+00:00,2020-08-16 18:10:00+00:00,,1,9,,S,178.0,169.0,,
631451,R,2020,2020-08-18 01:10:00+00:00,2020-08-18 01:10:00+00:00,,1,9,,S,178.0,172.0,,
631452,R,2020,2020-08-18 19:10:00+00:00,2020-08-18 19:10:00+00:00,,1,9,,S,178.0,172.0,,
631453,R,2020,2020-07-25 20:10:00+00:00,2020-07-25 20:10:00+00:00,,1,9,9.0,F,178.0,169.0,7.0,2.0
631454,R,2020,2020-09-20 17:10:00+00:00,2020-09-20 17:10:00+00:00,,1,9,,S,173.0,171.0,,
631455,R,2020,2020-08-26 23:10:00+00:00,2020-08-26 23:10:00+00:00,,1,9,,S,173.0,176.0,,
631456,R,2020,2020-08-27 23:10:00+00:00,2020-08-27 23:10:00+00:00,,1,9,,S,173.0,165.0,,
631457,R,2020,2020-08-28 23:10:00+00:00,2020-08-28 23:10:00+00:00,,1,9,,S,173.0,165.0,,
631458,R,2020,2020-08-29 22:10:00+00:00,2020-08-29 22:10:00+00:00,,1,9,,S,173.0,165.0,,
631459,R,2020,2020-08-30 17:10:00+00:00,2020-08-30 17:10:00+00:00,,1,9,,S,173.0,165.0,,
631460,R,2020,2020-09-08 23:10:00+00:00,2020-09-08 23:10:00+00:00,,1,9,,S,173.0,161.0,,
631461,R,2020,2020-09-09 17:10:00+00:00,2020-09-09 17:10:00+00:00,,1,9,,S,173.0,161.0,,
631462,R,2020,2020-09-15 23:10:00+00:00,2020-09-15 23:10:00+00:00,,1,9,,S,173.0,174.0,,
631463,R,2020,2020-09-16 23:10:00+00:00,2020-09-16 23:10:00+00:00,,1,9,,S,173.0,174.0,,
631464,R,2020,2020-09-17 23:10:00+00:00,2020-09-17 23:10:00+00:00,,1,9,,S,173.0,171.0,,
631465,R,2020,2020-09-18 23:10:00+00:00,2020-09-18 23:10:00+00:00,,1,9,,S,173.0,171.0,,
631466,R,2020,2020-09-19 22:10:00+00:00,2020-09-19 22:10:00+00:00,,1,9,,S,173.0,171.0,,
631467,R,2020,2020-08-25 23:10:00+00:00,2020-08-25 23:10:00+00:00,,1,9,,S,173.0,176.0,,
631468,R,2020,2020-08-24 23:10:00+00:00,2020-08-24 23:10:00+00:00,,1,9,,S,173.0,176.0,,
631469,R,2020,2020-08-02 03:33:00+00:00,2020-08-02 03:33:00+00:00,,2,7,7.0,F,173.0,177.0,0.0,4.0
631470,R,2020,2020-08-02 16:10:00+00:00,2020-08-02 16:10:00+00:00,,1,7,7.0,F,173.0,177.0,3.0,4.0
631471,R,2020,2020-08-13 03:33:00+00:00,2020-08-13 03:33:00+00:00,,2,7,,S,173.0,170.0,,
631472,R,2020,2020-08-13 17:10:00+00:00,2020-08-13 17:10:00+00:00,,1,7,,S,173.0,170.0,,
631473,R,2020,2020-08-10 23:10:00+00:00,2020-08-10 23:10:00+00:00,,1,9,,S,173.0,163.0,,
631474,R,2020,2020-08-11 23:10:00+00:00,2020-08-11 23:10:00+00:00,,1,9,,S,173.0,163.0,,
631475,R,2020,2020-08-12 17:10:00+00:00,2020-08-12 17:10:00+00:00,,1,9,,S,173.0,163.0,,
631476,R,2020,2020-08-14 23:10:00+00:00,2020-08-14 23:10:00+00:00,,1,9,,S,173.0,171.0,,
631477,R,2020,2020-08-15 22:10:00+00:00,2020-08-15 22:10:00+00:00,,1,9,,S,173.0,171.0,,
631478,R,2020,2020-09-12 00:10:00+00:00,2020-09-12 00:10:00+00:00,,1,9,,S,163.0,173.0,,
631479,R,2020,2020-08-16 17:10:00+00:00,2020-08-16 17:10:00+00:00,,1,9,,S,173.0,171.0,,
631480,R,2020,2020-07-31 23:10:00+00:00,2020-07-31 23:10:00+00:00,,1,9,9.0,F,173.0,177.0,7.0,2.0
631481,R,2020,2020-09-13 18:10:00+00:00,2020-09-13 18:10:00+00:00,,1,9,,S,163.0,173.0,,
631482,R,2020,2020-09-15 00:10:00+00:00,2020-09-15 00:10:00+00:00,,1,9,,S,163.0,165.0,,
631483,R,2020,2020-09-16 00:10:00+00:00,2020-09-16 00:10:00+00:00,,1,9,,S,163.0,165.0,,
631484,R,2020,2020-09-17 00:10:00+00:00,2020-09-17 00:10:00+00:00,,1,9,,S,163.0,165.0,,
631485,R,2020,2020-09-17 18:10:00+00:00,2020-09-17 18:10:00+00:00,,1,9,,S,163.0,165.0,,
631486,R,2020,2020-09-26 00:10:00+00:00,2020-09-26 00:10:00+00:00,,1,9,,S,163.0,176.0,,
631487,R,2020,2020-09-26 23:10:00+00:00,2020-09-26 23:10:00+00:00,,1,9,,S,163.0,176.0,,
631488,R,2020,2020-09-27 19:10:00+00:00,2020-09-27 19:10:00+00:00,,1,9,,S,163.0,176.0,,
631489,R,2020,2020-07-27 23:10:00+00:00,2020-07-27 23:10:00+00:00,,1,9,9.0,F,173.0,174.0,6.0,14.0
631490,R,2020,2020-07-28 23:10:00+00:00,2020-07-28 23:10:00+00:00,,1,9,9.0,F,173.0,174.0,4.0,3.0
631491,R,2020,2020-08-16 18:10:00+00:00,2020-08-16 18:10:00+00:00,,1,9,,S,163.0,170.0,,
631492,R,2020,2020-07-29 23:10:00+00:00,2020-07-29 23:10:00+00:00,,1,9,9.0,F,173.0,174.0,5.0,4.0
631493,R,2020,2020-08-18 00:10:00+00:00,2020-08-18 00:10:00+00:00,,1,9,,S,163.0,173.0,,
631494,R,2020,2020-07-30 23:10:00+00:00,2020-07-30 23:10:00+00:00,,1,9,9.0,F,173.0,174.0,3.0,5.0
631495,R,2020,2020-09-12 23:10:00+00:00,2020-09-12 23:10:00+00:00,,1,9,,S,163.0,173.0,,
631496,R,2020,2020-08-19 00:10:00+00:00,2020-08-19 00:10:00+00:00,,1,9,,S,163.0,173.0,,
631497,R,2020,2020-08-20 00:10:00+00:00,2020-08-20 00:10:00+00:00,,1,9,,S,163.0,173.0,,
631498,R,2020,2020-08-20 18:10:00+00:00,2020-08-20 18:10:00+00:00,,1,9,,S,163.0,173.0,,
631499,R,2020,2020-08-26 00:10:00+00:00,2020-08-26 00:10:00+00:00,,1,9,,S,163.0,167.0,,
631500,R,2020,2020-08-26 18:10:00+00:00,2020-08-26 18:10:00+00:00,,1,9,,S,163.0,167.0,,
631501,R,2020,2020-08-29 00:10:00+00:00,2020-08-29 00:10:00+00:00,,1,9,,S,163.0,174.0,,
631502,R,2020,2020-08-29 18:10:00+00:00,2020-08-29 18:10:00+00:00,,1,9,,S,163.0,174.0,,
631503,R,2020,2020-08-08 18:10:00+00:00,2020-08-08 18:10:00+00:00,,1,9,,S,163.0,171.0,,
631504,R,2020,2020-08-08 00:10:00+00:00,2020-08-08 00:10:00+00:00,,1,9,8.0,I,163.0,171.0,,
